16:15:16 27:02:2012	+4.918950E-01,+1.000000E-03,+9.910000E+37,+3.033052E+03,+3.584400E+04,+4.919000E-01,+1.000000E-03,+9.910000E+37,+3.033114E+03,+3.584400E+04,+4.919004E-01,+1.000000E-03,+9.910000E+37,+3.033179E+03,+3.584400E+04,+9.302469E-02,+0.000000E+00,+9.910000E+37,+3.033302E+03,+3.584400E+04
16:16:05 27:02:2012	+4.965222E-01,+1.000000E-03,+9.910000E+37,+3.081976E+03,+3.584400E+04,+4.965269E-01,+1.000000E-03,+9.910000E+37,+3.082039E+03,+3.584400E+04,+4.965345E-01,+1.000000E-03,+9.910000E+37,+3.082103E+03,+3.584400E+04,+9.814478E-02,+0.000000E+00,+9.910000E+37,+3.082221E+03,+3.584400E+04
16:16:47 27:02:2012	+4.924555E-01,+1.000000E-03,+9.910000E+37,+3.124530E+03,+3.584400E+04,+4.924574E-01,+1.000000E-03,+9.910000E+37,+3.124593E+03,+3.584400E+04,+4.924571E-01,+1.000000E-03,+9.910000E+37,+3.124656E+03,+3.584400E+04,+9.919201E-02,+0.000000E+00,+9.910000E+37,+3.124787E+03,+3.584400E+04
16:17:31 27:02:2012	+4.972424E-01,+1.000000E-03,+9.910000E+37,+3.168830E+03,+3.584400E+04,+4.972602E-01,+1.000000E-03,+9.910000E+37,+3.168894E+03,+3.584400E+04,+4.972714E-01,+1.000000E-03,+9.910000E+37,+3.168957E+03,+3.584400E+04,+8.933081E-02,+0.000000E+00,+9.910000E+37,+3.169081E+03,+3.584400E+04
16:18:10 27:02:2012	+4.912798E-01,+1.000000E-03,+9.910000E+37,+3.207393E+03,+3.584400E+04,+4.913206E-01,+1.000000E-03,+9.910000E+37,+3.207456E+03,+3.584400E+04,+4.913572E-01,+1.000000E-03,+9.910000E+37,+3.207520E+03,+3.584400E+04,+9.479225E-02,+0.000000E+00,+9.910000E+37,+3.207645E+03,+3.584400E+04
16:18:51 27:02:2012	+4.956866E-01,+1.000000E-03,+9.910000E+37,+3.248586E+03,+3.584400E+04,+4.957204E-01,+1.000000E-03,+9.910000E+37,+3.248648E+03,+3.584400E+04,+4.957490E-01,+1.000000E-03,+9.910000E+37,+3.248713E+03,+3.584400E+04,+9.340461E-02,+0.000000E+00,+9.910000E+37,+3.248838E+03,+3.584400E+04
16:19:37 27:02:2012	+4.911967E-01,+1.000000E-03,+9.910000E+37,+3.293881E+03,+3.584400E+04,+4.912103E-01,+1.000000E-03,+9.910000E+37,+3.293944E+03,+3.584400E+04,+4.912236E-01,+1.000000E-03,+9.910000E+37,+3.294008E+03,+3.584400E+04,+1.133286E-01,+0.000000E+00,+9.910000E+37,+3.294140E+03,+3.584400E+04
B
16:36:13 27:02:2012	+9.999813E+00,+1.000000E-03,+9.910000E+37,+4.289903E+03,+3.585200E+04,+9.999685E+00,+1.000000E-03,+9.910000E+37,+4.289966E+03,+3.585200E+04,+9.999662E+00,+1.000000E-03,+9.910000E+37,+4.290030E+03,+3.585200E+04,+9.267058E+00,+0.000000E+00,+9.910000E+37,+4.290094E+03,+3.584400E+04
16:40:38 27:02:2012	+5.023919E-01,+1.000000E-03,+9.910000E+37,+4.555072E+03,+3.584400E+04,+5.024031E-01,+1.000000E-03,+9.910000E+37,+4.555136E+03,+3.584400E+04,+5.024155E-01,+1.000000E-03,+9.910000E+37,+4.555199E+03,+3.584400E+04,+8.247795E-02,+0.000000E+00,+9.910000E+37,+4.555331E+03,+3.584400E+04
16:41:50 27:02:2012	+5.042466E-01,+1.000000E-03,+9.910000E+37,+4.627237E+03,+3.584400E+04,+5.042685E-01,+1.000000E-03,+9.910000E+37,+4.627301E+03,+3.584400E+04,+5.042797E-01,+1.000000E-03,+9.910000E+37,+4.627364E+03,+3.584400E+04,+8.884181E-02,+0.000000E+00,+9.910000E+37,+4.627489E+03,+3.584400E+04
16:42:45 27:02:2012	+4.964706E-01,+1.000000E-03,+9.910000E+37,+4.681563E+03,+3.584400E+04,+4.964886E-01,+1.000000E-03,+9.910000E+37,+4.681626E+03,+3.584400E+04,+4.964875E-01,+1.000000E-03,+9.910000E+37,+4.681689E+03,+3.584400E+04,+7.575189E-02,+0.000000E+00,+9.910000E+37,+4.681813E+03,+3.584400E+04
16:43:34 27:02:2012	+4.980681E-01,+1.000000E-03,+9.910000E+37,+4.731374E+03,+3.584400E+04,+4.980879E-01,+1.000000E-03,+9.910000E+37,+4.731437E+03,+3.584400E+04,+4.981024E-01,+1.000000E-03,+9.910000E+37,+4.731501E+03,+3.584400E+04,+7.811109E-02,+0.000000E+00,+9.910000E+37,+4.731625E+03,+3.584400E+04
16:44:25 27:02:2012	+9.999885E+00,+1.000000E-03,+9.910000E+37,+4.781628E+03,+3.585200E+04,+9.999672E+00,+1.000000E-03,+9.910000E+37,+4.781691E+03,+3.585200E+04,+9.999689E+00,+1.000000E-03,+9.910000E+37,+4.781755E+03,+3.585200E+04,+9.982006E+00,+0.000000E+00,+9.910000E+37,+4.781818E+03,+3.584400E+04
16:45:36 27:02:2012	+4.926098E-01,+1.000000E-03,+9.910000E+37,+4.853125E+03,+3.584400E+04,+4.926174E-01,+1.000000E-03,+9.910000E+37,+4.853188E+03,+3.584400E+04,+4.926167E-01,+1.000000E-03,+9.910000E+37,+4.853252E+03,+3.584400E+04,+1.328379E-01,+0.000000E+00,+9.910000E+37,+4.853377E+03,+3.584400E+04
